smiles,imageName,inchiKey
N#Cc1cnc2c(c1)C(=O)C(=C(C2=O)c1occ(n1)C)c1occ(n1)C,1061.png,HJXTYPYTHDAGIP-UHFFFAOYSA-N
C/C=C/C1=CC(=O)c2c(C1=O)cccn2,1062.png,HKIMSLCPEBFKFS-DUXPYHPUSA-N
COc1cnc2c(n1)C(=O)/C(=C/1\[S+]=CC(=NC(=O)C)N1)/C=C2[O-],1063.png,HKLJWNXCNRIHPW-UHFFFAOYSA-N
N#Cc1nc2C(=O)C(=C(C(=O)c2nc1C#N)/C=N\OC(F)(F)F)C=NOC(F)(F)F,1064.png,HKQURDJORDMLSV-JMKAPJPZSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C=C(C2=O)c1ccc(n1C=O)C#N,1065.png,HKSUGRQTHMRTST-UHFFFAOYSA-N
N#Cc1cnc2c(c1)C(=O)/C(=C/[N-]N(=O)=O)/[CH+]C2=O,1066.png,HKTCNDTXFXFYIJ-LHHJGKSTSA-N
N#Cc1cnc2c(c1)C(=O)C(=C(C2=O)c1[nH]cc(c1)N(C)C)c1[nH]cc(c1)N(C)C,1067.png,HKTMWXJTOQKWLA-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C(=C(C2=O)c1ccc(n1C=O)OC(F)(F)F)c1ccc(n1C=O)OC(F)(F)F,1068.png,HLAAFZPTODOJIG-UHFFFAOYSA-N
N#Cc1c(C#N)cnc2c1C(=O)C(=CC2=O)c1[nH]cc(c1)N(=O)=O,1069.png,HLCJAZMHOKUERA-UHFFFAOYSA-N
COc1ccc2c(n1)C(=O)C=C(C2=O)c1ncc(cn1)Cl,1070.png,HLFXFXPEKGMKKB-UHFFFAOYSA-N
N#Cc1ccnc2c1C(=O)C(=C(C2=O)c1ccc(s1)Cl)c1ccc(s1)Cl,1071.png,HLGDAHFDLNNZHY-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)c1ccc(o1)N(=O)=O)c1ccc(o1)N(=O)=O,1072.png,HLHDCTLATAJQEN-UHFFFAOYSA-N
O=C1C(=CC(=O)c2c1nccn2)c1ccc(o1)N(=O)=O,1073.png,HLHSJWWSIVXBMW-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)c1[nH]cc(c1)C(F)(F)F)c1[nH]cc(c1)C(F)(F)F,1074.png,HLINFIRWAXEOGE-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C=C(C2=O)n1ccnc1C#N,1075.png,HLKURLYYQLCKMC-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C=C(C2=O)/C=C\N(=O)=O,1076.png,HLSYWGPNRGNYBC-ARJAWSKDSA-N
COc1cnc2c(n1)C(=O)C(=C(C2=O)c1ccc(cn1)C)c1ccc(cn1)C,1077.png,HLTQVWTYOGXHKQ-UHFFFAOYSA-N
C/C=C/C1=C(/C=C/C)C(=O)c2c(C1=O)nc(C#N)cc2C#N,1078.png,HLUXFHJPFGJDTR-GGWOSOGESA-N
Clc1csc(n1)C1=CC(=O)c2c(C1=O)cccn2,1079.png,HLYHMOXHIYDVJQ-UHFFFAOYSA-N
O=Cn1cccc1C1=C(C(=O)c2c(C1=O)c(C#N)ccn2)c1cccn1C=O,1080.png,HLZPJYHKRSDPTL-UHFFFAOYSA-N
N=CC1=CC(=O)c2c(C1=O)ccc(n2)C#N,1081.png,HMBXRNAOUYNGBA-QCDXTXTGSA-N
N#Cc1cnc(o1)C1=CC(=O)c2c(C1=O)cccn2,1082.png,HMDGWPJVKMYDCT-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C=C(C2=O)c1ccc(o1)C,1083.png,HMDPLQWEXOZZFW-UHFFFAOYSA-N
COc1ccc2c(n1)C(=O)C=C(C2=O)c1cnc([nH]1)C(F)(F)F,1084.png,HMFGQBQSQJSHKS-UHFFFAOYSA-N
N#Cc1ccnc2c1C(=O)C(=CC2=O)c1cnc([nH]1)F,1085.png,HMFVUEQACBCDEM-UHFFFAOYSA-N
N#CC#CC1=CC(=O)c2c(C1=O)nc(c(n2)C#N)C#N,1086.png,HMMXOTRWXQCKQS-UHFFFAOYSA-N
N#Cc1cc(C#N)nc2c1C(=O)C(=CC2=O)n1nnc(c1)N(=O)=O,1087.png,HMOGYDNKRAJYPI-UHFFFAOYSA-N
Clc1ccc(o1)C1=CC(=O)c2c(C1=O)cccn2,1088.png,HNAOKBGDLQSZSF-UHFFFAOYSA-N
Cc1cnc(s1)C1=CC(=O)c2c(C1=O)nccn2,1089.png,HNHAHPLMXKLESG-UHFFFAOYSA-N
O=C1c2nccnc2C(=O)C(=C1n1nnc(c1)N(=O)=O)n1nnc(c1)N(=O)=O,1090.png,HNIAATXNUWKFSQ-UHFFFAOYSA-N
N#Cc1nc2C(=O)C(=CC(=O)c2nc1C#N)c1ccc(cn1)N(=O)=O,1091.png,HNPQSVUCRNERBU-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C=C(C2=O)C1=CC=C(S1(=O)=O)Cl,1092.png,HNRSIHQNMHQNOR-UHFFFAOYSA-N
COc1cnc2c(n1)C(=O)C=C(C2=O)c1occ(n1)C,1093.png,HNTSQTYLEBRJCF-UHFFFAOYSA-N
N#Cc1c(C#N)cnc2c1C(=O)C=CC2=O,1094.png,HNVZHXWIJYLQGW-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C=C(C2=O)c1ccc(o1)N(=O)=O,1095.png,HOHOQDPRDRYUML-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)c1ccc(cc1)Cl)c1ccc(cc1)Cl,1096.png,HOJSBHWKFHVVAY-UHFFFAOYSA-N
COc1nc2c(nc1OC)C(=O)C=C(C2=O)c1nnc(nn1)S,1097.png,HOKGEJPCBZWCCA-UHFFFAOYSA-N
N#Cc1nc2C(=O)C=C(C(=O)c2nc1C#N)c1ccc(n1C=O)O,1098.png,HOLKCLWTLSYEEJ-UHFFFAOYSA-N
O=C1C(=C(c2ncc(cn2)N(C)C)C(=O)c2c1nccc2)c1ncc(cn1)N(C)C,1099.png,HOQZDCXNDWOHDG-UHFFFAOYSA-N
COc1nc2C(=O)C=C(C(=O)c2nc1OC)c1occ(n1)O,1100.png,HOWLFJCOLKCIEK-UHFFFAOYSA-N
N#Cc1nc2C(=O)C=C(C(=O)c2cc1C#N)c1ccc(s1)C,1101.png,HOYXPNWZGPTWKM-UHFFFAOYSA-N
COc1ccnc2c1C(=O)C(=CC2=O)c1ccc(cc1)N=C(O)C,1102.png,HPBXUNUNQGXXBW-UHFFFAOYSA-N
N#CC1=CC=C(S1(=O)=O)C1=C(C(=O)c2c(C1=O)nccc2)C1=CC=C(S1(=O)=O)C#N,1103.png,HPCMWUNARRKHAG-UHFFFAOYSA-N
N#Cc1c(C#N)cnc2c1C(=O)C(=CC2=O)c1ccc(cn1)OC(F)(F)F,1104.png,HPFLYSLACMZUJK-UHFFFAOYSA-N
N#Cc1nc2c(nc1C#N)C(=O)C=C(C2=O)n1cc(c2c1cccc2)C,1105.png,HPHVCGYJZUFZAD-UHFFFAOYSA-N
N#Cc1c(C#N)cnc2c1C(=O)C(=CC2=O)C#CN(=O)=O,1106.png,HPLMAGCXBXRIRV-UHFFFAOYSA-N
O=C1C(=C(c2occ(n2)F)C(=O)c2c1nccn2)c1occ(n1)F,1107.png,HPPYHLUNMGUUDV-UHFFFAOYSA-N
N#Cc1nc2C(=O)C(=C(C(=O)c2nc1C#N)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O,1108.png,HPSGXDRMFFTVIF-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C=C(C2=O)c1[nH]cc(c1)OC(F)(F)F,1109.png,HPTWZBDAORPTBH-UHFFFAOYSA-N
N#Cc1cc2c(nc1C#N)C(=O)C=C(C2=O)c1ccc(s1)N(=O)=O,1110.png,HQDMYTLADKTUIY-UHFFFAOYSA-N
N#Cc1cc2C(=O)C(=CC(=O)c2nc1C#N)c1ccc(o1)OC(F)(F)F,1111.png,HQDSNDRBMKUWLN-UHFFFAOYSA-N
CC(=Nc1cnc(o1)C1=CC(=O)c2c(C1=O)cccn2)O,1112.png,HQEYVMILNBBSKH-UHFFFAOYSA-N
COc1ccnc2c1C(=O)C(=CC2=O)c1ncco1,1113.png,HQFXVPDRPYWSKJ-UHFFFAOYSA-N
N#Cc1ccnc2c1C(=O)C(=C(C2=O)c1scc(n1)N(=O)=O)c1scc(n1)N(=O)=O,1114.png,HQJDDISHZQGNAI-UHFFFAOYSA-N
N#Cc1c(C#N)cnc2c1C(=O)C(=CC2=O)n1nnc(c1)Cl,1115.png,HQMDTFAHHPNKCN-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)c1ccc(cn1)N(C)C)c1ccc(cn1)N(C)C,1116.png,HQOWOKIXJOXCBH-UHFFFAOYSA-N
N#Cc1nc2C(=O)C=C(C(=O)c2nc1C#N)c1ccco1,1117.png,HQSCHRXEGUMPOF-UHFFFAOYSA-N
N#C/N=C\C1=C(/C=N\C#N)C(=O)c2c(C1=O)c(C#N)c(cn2)C#N,1118.png,HQVBFZIRVHZXJT-VVEIRKSESA-N
O/C=C\C1=CC(=O)c2c(C1=O)ncc(n2)C#N,1119.png,HQVWXPJOENOLRU-UPHRSURJSA-N
N#CC#CC1=C(C#CC#N)C(=O)c2c(C1=O)c(C#N)c(cn2)C#N,1120.png,HQVYMANPRKTRAB-UHFFFAOYSA-N
N#Cc1nc2C(=O)C=C(C(=O)c2cc1C#N)c1ccc(o1)O,1121.png,HQYQXEWWUKULTM-UHFFFAOYSA-N
COc1cnc2c(n1)C(=O)C(=CC2=O)c1ccc(cn1)N(=O)=O,1122.png,HQZFHRZMKVWZEF-UHFFFAOYSA-N
N#Cc1cnc2c(c1C#N)C(=O)C(=C(C2=O)c1nnc(nn1)O)c1nnc(nn1)O,1123.png,HRQARIMOBYTEOH-UHFFFAOYSA-N
N=NC(=O)/C=N/C1=CC(=O)c2c(C1=O)nc(c(n2)C#N)C#N,1124.png,HRRJGOYHJVFIFR-UHFFFAOYSA-N
O=C1C=C(c2ncco2)C(=O)c2c1nccc2,1125.png,HRUKDDWMJJDGKL-UHFFFAOYSA-N
N#Cc1c(C#N)cnc2c1C(=O)C(=CC2=O)n1cc(c2c1cccc2)OC,1126.png,HRZUFLZHWNFLHT-UHFFFAOYSA-N
COc1ccc(cc1)C1=C(c2ccc(cc2)OC)C(=O)c2c(C1=O)nccn2,1127.png,HSEKUGWRKLASGB-UHFFFAOYSA-N
N#Cc1nc2C(=O)C=C(C(=O)c2cc1C#N)c1ncco1,1128.png,HSEWBEYFQQVNPR-UHFFFAOYSA-N
N#CC1=CC=C(S1(=O)=O)C1=CC(=O)c2c(C1=O)ncc(n2)OC,1129.png,HSJVRWHGCQJBNX-UHFFFAOYSA-N
C/N=C\C1=CC(=O)c2c(C1=O)ncc(n2)C#N,1130.png,HSNUUMGGYRAVLM-PQMHYQBVSA-N
N#Cc1ccnc2c1C(=O)C(=C(C2=O)c1ncc(s1)F)c1ncc(s1)F,1131.png,HSOJKUYYICGSFI-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)c1ncc(o1)Cl)c1ncc(o1)Cl,1132.png,HSQDWQOOFAEXAG-UHFFFAOYSA-N
N#Cc1cc2C(=O)C(=CC(=O)c2nc1C#N)c1ccc(s1)N=C(O)C,1133.png,HSTAFHCAWNNYTC-UHFFFAOYSA-N
N#Cc1cnc2c(c1)C(=O)C(=C(C2=O)c1ncco1)c1ncco1,1134.png,HSTJOOCJOCAZEF-UHFFFAOYSA-N
N#Cc1nc2c(nc1C#N)C(=O)C(=C(C2=O)c1occ(n1)S)c1occ(n1)S,1135.png,HSUUKKXIEAATCE-UHFFFAOYSA-N
N#Cc1cc2C(=O)C(=C(C(=O)c2nc1C#N)c1scc(n1)C(F)(F)F)c1scc(n1)C(F)(F)F,1136.png,HSWZROSQEKNZNB-UHFFFAOYSA-N
COc1cnc2c(c1)C(=O)C(=CC2=O)c1ncc(o1)C,1137.png,HSXZZHWGIAOEDK-UHFFFAOYSA-N
COc1cnc2c(n1)C(=O)C=C(C2=O)c1scc(n1)N(=O)=O,1138.png,HTASOFBTXZHBQI-UHFFFAOYSA-N
COc1nc2C(=O)C(=CC(=O)c2nc1OC)c1ncc(cn1)OC(F)(F)F,1139.png,HTEDOBXRANDRAH-UHFFFAOYSA-N
N#Cc1nc2c(nc1C#N)C(=O)C(=C(C2=O)c1[nH]cc(c1)F)c1[nH]cc(c1)F,1140.png,HTHVEGABFAGMLM-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=CC2=O)n1nnc(c1)N(=O)=O,1141.png,HTLSRRHMZOTKNX-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C=C(C2=O)c1ccc(n1C=O)OC(F)(F)F,1142.png,HTROAKNCJHCFRE-UHFFFAOYSA-N
COc1cnc2c(n1)C(=O)C(=CC2=O)c1scc(n1)C#N,1143.png,HTVFADJQPNTGDC-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)C1=CC=C(C1)O)C1=CC=C(C1)O,1144.png,HTXCXBRKYAVNLT-UHFFFAOYSA-N
O=C1C(=CC(=O)c2c1nccn2)c1ccc(s1)N(C)C,1145.png,HUCVYAPGAVDBTH-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)c1[nH]cc(c1)O)c1[nH]cc(c1)O,1146.png,HUESOJOKVUZGTA-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)c1ccc(s1)S)c1ccc(s1)S,1147.png,HUKZCZUGTMPNNA-UHFFFAOYSA-N
N#Cc1cnc2c(c1)C(=O)C(=C(C2=O)c1ccc([nH]1)C(F)(F)F)c1ccc([nH]1)C(F)(F)F,1148.png,HULGHZOWMOHIAB-UHFFFAOYSA-N
COc1ccnc2c1C(=O)C(=CC2=O)c1ccc([nH]1)C(F)(F)F,1149.png,HUMNEHPYTQKIMD-UHFFFAOYSA-N
COc1cnc2c(c1)C(=O)C(=CC2=O)c1ncc(cn1)S,1150.png,HUNDFQBWVYEQIZ-UHFFFAOYSA-N
COc1ccc2c(n1)C(=O)C=C(C2=O)c1ccc(n1C=O)F,1151.png,HUNHQVQHEJREAI-UHFFFAOYSA-N
ClC#CC1=CC(=O)c2c(C1=O)c(OC)ccn2,1152.png,HUPQNPIAJNRBHD-UHFFFAOYSA-N
COc1ccc2c(n1)C(=O)C=C(C2=O)c1ccc(n1C=O)C(F)(F)F,1153.png,HUVQZJKUGDXXGO-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)c1occ(n1)S)c1occ(n1)S,1154.png,HUVXVGLQYMSEDW-UHFFFAOYSA-N
COc1nnc(nn1)C1=C(c2nnc(nn2)OC)C(=O)c2c(C1=O)nc(c(c2)C#N)C#N,1155.png,HUXYNAKXUCNEHJ-UHFFFAOYSA-N
N#Cc1nc2c(cc1C#N)C(=O)C(=C(C2=O)n1ccnc1N(C)C)n1ccnc1N(C)C,1156.png,HUZQGWJACVZCDK-UHFFFAOYSA-N
O=C1c2cccnc2C(=O)C=C1c1[nH]cc(c1)OC(F)(F)F,1157.png,HVBKAOXQJUHLHA-UHFFFAOYSA-N
O=C1C(=C(/C=C/C(F)(F)F)C(=O)c2c1nccc2)/C=C\C(F)(F)F,1158.png,HVDLJVGKMGJPJJ-UZNMPDEFSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)c1[nH]cc(c1)N(=O)=O)c1[nH]cc(c1)N(=O)=O,1159.png,HVIOKWIWOIGMNJ-UHFFFAOYSA-N
F/C=C/C1=C(/C=C/F)C(=O)c2c(C1=O)cc(C#N)cn2,1160.png,HVJRWAQFGUIPKG-ZPUQHVIOSA-N
N#Cc1c(C#N)cnc2c1C(=O)C(=CC2=O)c1ccc(n1C=O)C(F)(F)F,1161.png,HVLITJAMWYFKLA-UHFFFAOYSA-N
COc1ccc2c(n1)C(=O)C=C(C2=O)c1ncc(s1)N(C)C,1162.png,HVRFZSBOTPJGOY-UHFFFAOYSA-N
COc1cnc2c(c1)C(=O)C(=CC2=O)c1ccc(cc1)Cl,1163.png,HVTZCUHMVLFEBT-UHFFFAOYSA-N
CN(c1cnc(s1)C1=C(c2ncc(s2)N(C)C)C(=O)c2c(C1=O)nccn2)C,1164.png,HVXHFJWRDLTXEA-UHFFFAOYSA-N
N#Cc1cc(C#N)nc2c1C(=O)C(=CC2=O)C1=CC=C(C1)N(=O)=O,1165.png,HVXHHJKXBLWWBE-UHFFFAOYSA-N
N#CC#CC1=C(C#CC#N)C(=O)c2c(C1=O)nc(C#N)c(c2)C#N,1166.png,HVXJDCJJFIUPDQ-UHFFFAOYSA-N
N#Cc1nc2C(=O)C(=CC(=O)c2nc1C#N)c1ccc(cn1)OC(F)(F)F,1167.png,HVZFBVJPXCTPSF-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)C1=CC=C(S1(=O)=O)OC)C1=CC=C(S1(=O)=O)OC,1168.png,HWCMQLQPTRMTPC-UHFFFAOYSA-N
O=C1C(=CC(=O)c2c1nccn2)c1ncc(o1)C(F)(F)F,1169.png,HWDMORQQUVVJOZ-UHFFFAOYSA-N
COc1cnc(nc1)C1=CC(=O)c2c(C1=O)cc(cn2)C#N,1170.png,HWFPNTRJGSXZEF-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)/C=C\N(C)C)/C=C/N(C)C,1171.png,HWLQNEHBAAEHFA-CGXWXWIYSA-N
N#Cc1cnc2c(c1C#N)C(=O)C(=C(C2=O)n1nnc(c1)OC(F)(F)F)n1nnc(c1)OC(F)(F)F,1172.png,HWLXRAPCOSICGP-UHFFFAOYSA-N
S/C=C\C1=C(/C=C\S)C(=O)c2c(C1=O)nc(c(n2)C#N)C#N,1173.png,HWPDFSBNCQFOEJ-CCAGOZQPSA-N
N#Cc1nc2C(=O)C=C(C(=O)c2nc1C#N)c1[nH]cc(c1)O,1174.png,HWSJLBYZKAJGBO-UHFFFAOYSA-N
COc1cnc2c(n1)C(=O)C=C(C2=O)c1occ(n1)N=C(O)C,1175.png,HWWQHVUKXWJYEN-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)C#CN=C(O)C)C#CN=C(O)C,1176.png,HWZMWMHVKOUBPP-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C(=C(C2=O)c1ccc(o1)N(=O)=O)c1ccc(o1)N(=O)=O,1177.png,HXBYYXOHVPSNLN-UHFFFAOYSA-N
N#CC1=CC=C(S1(=O)=O)C1=CC(=O)c2c(C1=O)c(OC)c(cn2)OC,1178.png,HXFAAOQBXRNCLO-UHFFFAOYSA-N
COc1ccc2c(n1)C(=O)C=C(C2=O)C1=CC=CC1,1179.png,HXHSLYHXPPZNCQ-UHFFFAOYSA-N
N#Cc1nc2C(=O)C=C(C(=O)c2nc1C#N)c1ncc(o1)O,1180.png,HXICCOSOMBTRRT-UHFFFAOYSA-N
Fc1nnc(nn1)C1=C(c2nnc(nn2)F)C(=O)c2c(C1=O)nccn2,1181.png,HXOAGYYOFSUUDT-UHFFFAOYSA-N
O=C1C(=C(c2nnc(nn2)N(=O)=O)C(=O)c2c1nccn2)c1nnc(nn1)N(=O)=O,1182.png,HXPDLZAWNUBGKC-UHFFFAOYSA-N
N=CC1=CC(=O)c2c(C1=O)cc(c(n2)C#N)C#N,1183.png,HXPIKZLSQMLOND-CPSFFCFKSA-N
COc1cnc2c(c1)C(=O)C(=CC2=O)c1ccc(n1C=O)N=C(O)C,1184.png,HXSFDFBPLIDKIA-UHFFFAOYSA-N
COc1cnc2c(n1)C(=O)C(=CC2=O)c1ncc(o1)OC(F)(F)F,1185.png,HXTAHFCHEHXEJU-UHFFFAOYSA-N
N#Cc1cnc2c(c1C#N)C(=O)C(=C(C2=O)n1nnc(c1)Cl)n1nnc(c1)Cl,1186.png,HXUYFMFQFCLRNT-UHFFFAOYSA-N
Cc1nccn1C1=C(C(=O)c2c(C1=O)nccc2)n1ccnc1C,1187.png,HXWGMPKIOJNGJF-UHFFFAOYSA-N
N#Cc1cnc2c(c1)C(=O)C(=CC2=O)c1ccc([nH]1)OC(F)(F)F,1188.png,HYANXFXBQBQNAI-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)n1cc(c2c1cccc2)C#N)n1cc(c2c1cccc2)C#N,1189.png,HYFBZCARSVUUAZ-UHFFFAOYSA-N
COc1cnc2c(c1)C(=O)C(=CC2=O)c1ncc(s1)OC,1190.png,HYKRCGBIVKOMTG-UHFFFAOYSA-N
CC(=Nc1nccn1C1=C(C(=O)c2c(C1=O)nccn2)n1ccnc1N=C(O)C)O,1191.png,HYMDDPOEKGHSLT-UHFFFAOYSA-N
N#Cc1cc2C(=O)C(=C(C(=O)c2nc1C#N)c1ccc(cn1)N=C(O)C)c1ccc(cn1)N=C(O)C,1192.png,HYMPNRXASLBEMN-UHFFFAOYSA-N
FC(O/C=C\C1=C(/C=C/OC(F)(F)F)C(=O)c2c(C1=O)nccn2)(F)F,1193.png,HYOYFAOPIDWAGX-SOSXVSKCSA-N
COc1cnc2c(n1)C(=O)C(=CC2=O)c1scc(n1)F,1194.png,HYRANBZCLICJFA-UHFFFAOYSA-N
N#Cc1nccn1C1=C(C(=O)c2c(C1=O)c(C#N)c(C#N)cn2)n1ccnc1C#N,1195.png,HYSLNFSMYPAUTP-UHFFFAOYSA-N
N=CC1=CC(=O)c2c(C1=O)c(C#N)ccn2,1196.png,HYTRPOQZBDEDPM-ACAGNQJTSA-N
N#Cc1cnc2c(n1)C(=O)C(=CC2=O)n1nnc(c1)OC(F)(F)F,1197.png,HYVYXDCETAWRRI-UHFFFAOYSA-N
N#Cc1ccnc2c1C(=O)C(=CC2=O)C1=CC=CC1,1198.png,HYXAWMKGZLEOBL-UHFFFAOYSA-N
N#Cc1cnc2c(c1)C(=O)C(=C(C2=O)c1ccc(n1C=O)O)c1ccc(n1C=O)O,1199.png,HZFGIJLBCGXNTG-UHFFFAOYSA-N
COc1cnc2c(n1)C(=O)C=C(C2=O)c1nnc(nn1)C,1200.png,HZHJWZHZKHQTKR-UHFFFAOYSA-N
COc1ccnc2c1C(=O)C(=CC2=O)c1nnc(nn1)Cl,1201.png,HZKMOCSIFFWNHM-UHFFFAOYSA-N
N#Cc1ccnc2c1C(=O)C(=C(C2=O)n1ccnc1Cl)n1ccnc1Cl,1202.png,HZLSNPHLCFOTKA-UHFFFAOYSA-N
Oc1cnc(s1)C1=C(c2ncc(s2)O)C(=O)c2c(C1=O)nccc2,1203.png,HZLWBEITZSHPMQ-UHFFFAOYSA-N
COc1ccnc2c1C(=O)C(=CC2=O)c1scc(n1)N(C)C,1204.png,HZMZJLLBMRVNEA-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=C(C2=O)c1ccc(cc1)S)c1ccc(cc1)S,1205.png,IAIHADVGKOFPPW-UHFFFAOYSA-N
O=C1c2nccnc2C(=O)C=C1c1ccc([nH]1)C,1206.png,IAIJNLVJDVGCDL-UHFFFAOYSA-N
N#Cc1nc2c(cc1C#N)C(=O)C(=C(C2=O)c1ccccn1)c1ccccn1,1207.png,IALFVLOSMISUHN-UHFFFAOYSA-N
SC#CC1=C(C#CS)C(=O)c2c(C1=O)nc(C#N)cc2C#N,1208.png,IAOSGERMFWUHBM-UHFFFAOYSA-N
N#Cc1c(C#N)cnc2c1C(=O)C(=CC2=O)c1cnc([nH]1)C,1209.png,IAPQFTXOUHDQOE-UHFFFAOYSA-N
N#Cc1cc(C#N)c2c(n1)C(=O)C(=C(C2=O)c1ccc([nH]1)F)c1ccc([nH]1)F,1210.png,IASOBTYVSJCLRB-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C=C(C2=O)c1ccc(cc1)C,1211.png,IAUSQYCUDCKYCK-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C=C(C2=O)c1ncc(o1)F,1212.png,IAVJFAGMGAMYDE-UHFFFAOYSA-N
CN(/C=C\C1=C(/C=C/N(C)C)C(=O)c2c(C1=O)nccn2)C,1213.png,IAVNXVVMAWTSEL-VTBWALSUSA-N
N#Cc1cnc2c(n1)C(=O)C=C(C2=O)c1nnc(nn1)N(=O)=O,1214.png,IBASRHSULWPFHU-UHFFFAOYSA-N
COc1ccc(s1)C1=CC(=O)c2c(C1=O)nc(cn2)C#N,1215.png,IBHSJXXDFBKCQU-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=CC2=O)C1=CC=C(S1(=O)=O)O,1216.png,IBPLFKRTJGEKOU-UHFFFAOYSA-N
N#Cc1cnc2c(c1)C(=O)C(=CC2=O)c1[nH]cc(c1)C,1217.png,IBQXPOLXXFATKL-UHFFFAOYSA-N
Cn1c(S)ccc1C1=C(C(=O)c2c(C1=O)cccn2)c1ccc(n1C)S,1218.png,IBTISSNMGLFLKA-UHFFFAOYSA-N
N#C/N=C\C1=C(/C=N/C#N)C(=O)c2c(C1=O)nc(c(n2)C#N)C#N,1219.png,IBVXQBXOYAJXJO-NGHMKCDTSA-N
N#Cc1cnc2c(c1)C(=O)C(=CC2=O)c1ccc(o1)Cl,1220.png,IBVYRUFCQOHTNT-UHFFFAOYSA-N
COc1nc2c(nc1OC)C(=O)C(=C(C2=O)n1nnc(c1)Cl)n1nnc(c1)Cl,1221.png,ICANMGWNLIYEMY-UHFFFAOYSA-N
C#CC1=CC(=O)c2c(C1=O)c(C#N)c(cn2)C#N,1222.png,ICBFXWXJNCZUSK-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=CC2=O)c1occ(n1)N=C(O)C,1223.png,ICECLVZJNIMLNE-UHFFFAOYSA-N
N#Cc1ccnc2c1C(=O)C(=C(C2=O)c1ncc(cn1)N(=O)=O)c1ncc(cn1)N(=O)=O,1224.png,ICEPSYPMDDDVNI-UHFFFAOYSA-N
O=C1C(=CC(=O)c2c1cccn2)c1ccc(cc1)C(F)(F)F,1225.png,ICHWWCZXFGPRJY-UHFFFAOYSA-N
N#Cc1cnc2c(n1)C(=O)C(=CC2=O)n1cc(c2c1cccc2)C#N,1226.png,ICKZUBJHLSNGJL-UHFFFAOYSA-N
N#Cc1cc(C#N)nc2c1C(=O)C(=CC2=O)c1nnc(nn1)N(C)C,1227.png,ICOGQKINWGYYBA-UHFFFAOYSA-N
N#Cc1nc2C(=O)C(=C(C(=O)c2cc1C#N)c1occ(n1)N=C(O)C)c1occ(n1)N=C(O)C,1228.png,ICQXXEUDFYKJER-UHFFFAOYSA-N
N#Cc1ccc2c(n1)C(=O)C=C(C2=O)/C=N\C(F)(F)F,1229.png,ICRJXGNRRZYPIA-ZWSORDCHSA-N
C#CC1=C(C#C)C(=O)c2c(C1=O)nccn2,1230.png,ICTMZKHUKSYEOZ-UHFFFAOYSA-N
N#Cc1nc2c(cc1C#N)C(=O)C(=C(C2=O)c1cnc([nH]1)C)c1cnc([nH]1)C,1231.png,ICXPHQPAIOJZIN-UHFFFAOYSA-N
COc1ccc2c(n1)C(=O)C=C(C2=O)c1ccc(s1)Cl,1232.png,IDCUAAOXCUEITL-UHFFFAOYSA-N
CO/C=C\C1=C(/C=C\OC)C(=O)c2c(C1=O)nc(cc2C#N)C#N,1233.png,IDDIODLQJZOVGR-GLIMQPGKSA-N
